Source	Target
RIPL 	 RIPL        
RIPL 	 RIPR        
RIPL 	 RMED        
RIPL 	 URAVL       
RIPR 	 I1R         
RIPR 	 RIPL        
RIPR 	 RMED        
AVFL 	 AVFR        
AVFL 	 AVG         
AVFL 	 AVHL        
AVFL 	 AVHR        
AVFL 	 PVNR        
AVFL 	 PVPL        
AVFL 	 PVPR        
AVFL 	 PVQR        
AVFL 	 PVCL        
AVFL 	 AS11        
AVFL 	 VA11        
AVFL 	 VD12        
AVFL 	 hyp         
AVFL 	 VC05        
AVFR 	 RMGL        
AVFR 	 AVFL        
AVFR 	 AVG         
AVFR 	 AVHL        
AVFR 	 AVHR        
AVFR 	 PVPL        
AVFR 	 PVQL        
AVFR 	 PVQR        
AVFR 	 VB01        
AVFR 	 hyp         
AVG 	 PVDL        
AVG 	 PHAL        
AVG 	 PHAR        
AVG 	 PHCR        
AVG 	 RIFR        
AVG 	 AVFL        
AVG 	 AVFR        
AVG 	 AVHR        
AVG 	 AVJR        
AVG 	 AVL         
AVG 	 DVC         
AVG 	 PVPL        
AVG 	 PVPR        
AVG 	 PVQL        
AVG 	 PVT         
AVG 	 AS11        
AVG 	 DD06        
AVG 	 hyp         
AVHL 	 ASHR        
AVHL 	 ASKL        
AVHL 	 PHAL        
AVHL 	 PHBL        
AVHL 	 PHBR        
AVHL 	 PHCR        
AVHL 	 AVFL        
AVHL 	 AVFR        
AVHL 	 AVHR        
AVHL 	 AVJR        
AVHL 	 DVB         
AVHL 	 PVNL        
AVHL 	 PVNR        
AVHL 	 PVPL        
AVHL 	 PVPR        
AVHL 	 AVDL        
AVHL 	 LUAL        
AVHL 	 DB07        
AVHL 	 AS10        
AVHL 	 AS11        
AVHL 	 VD12        
AVHL 	 hyp         
AVHR 	 ASKR        
AVHR 	 PHAR        
AVHR 	 PHBL        
AVHR 	 PHBR        
AVHR 	 AVFL        
AVHR 	 AVFR        
AVHR 	 AVG         
AVHR 	 AVHL        
AVHR 	 AVJL        
AVHR 	 AVJR        
AVHR 	 AVL         
AVHR 	 DVC         
AVHR 	 PVNL        
AVHR 	 PVNR        
AVHR 	 PVPL        
AVHR 	 PVPR        
AVHR 	 PVQL        
AVHR 	 PVQR        
AVHR 	 PVT         
AVHR 	 SIAVL       
AVHR 	 DA08        
AVHR 	 AS11        
AVHR 	 DD06        
AVHR 	 VA11        
AVHR 	 VD12        
AVHR 	 hyp         
AVJL 	 PQR         
AVJL 	 RIFR        
AVJL 	 RIS         
AVJL 	 AVHR        
AVJL 	 AVJR        
AVJL 	 PVNL        
AVJL 	 PVNR        
AVJL 	 PVWL        
AVJL 	 PVWR        
AVJL 	 PVCL        
AVJL 	 PVCR        
AVJL 	 AVAL        
AVJL 	 AVDR        
AVJL 	 LUAL        
AVJL 	 LUAR        
AVJL 	 PDB         
AVJL 	 hyp         
AVJR 	 PQR         
AVJR 	 ADER        
AVJR 	 PHBL        
AVJR 	 PHCR        
AVJR 	 AVG         
AVJR 	 AVHL        
AVJR 	 AVHR        
AVJR 	 AVJL        
AVJR 	 PVNR        
AVJR 	 PVT         
AVJR 	 PVWR        
AVJR 	 PVCL        
AVJR 	 PVCR        
AVJR 	 AVAL        
AVJR 	 AVAR        
AVJR 	 AVBR        
AVJR 	 AVDL        
AVJR 	 LUAR        
AVJR 	 VA11        
AVJR 	 hyp         
AVKL 	 PVM         
AVKL 	 AQR         
AVKL 	 ADER        
AVKL 	 PDEL        
AVKL 	 PDER        
AVKL 	 AIYL        
AVKL 	 RIGL        
AVKL 	 RIGR        
AVKL 	 AVKR        
AVKL 	 AVL         
AVKL 	 DVA         
AVKL 	 PVPL        
AVKL 	 PVPR        
AVKL 	 PVT         
AVKL 	 SMBDL       
AVKL 	 SMBDR       
AVKL 	 SMBVL       
AVKL 	 SMBVR       
AVKL 	 AS10        
AVKL 	 AS11        
AVKL 	 VB10        
AVKL 	 hyp         
AVKR 	 AQR         
AVKR 	 PDEL        
AVKR 	 AIMR        
AVKR 	 RICL        
AVKR 	 RIGR        
AVKR 	 AVKL        
AVKR 	 PVPL        
AVKR 	 PVQL        
AVKR 	 PVT         
AVKR 	 AVER        
AVKR 	 RIMR        
AVKR 	 SMBDL       
AVKR 	 SMBDR       
AVKR 	 SMBVR       
AVKR 	 hyp         
AVL 	 AVG         
AVL 	 AVHR        
AVL 	 AVKL        
AVL 	 DVB         
AVL 	 DVC         
AVL 	 PVNR        
AVL 	 PVPL        
AVL 	 PVPR        
AVL 	 PVT         
AVL 	 PVWR        
AVL 	 AVEL        
AVL 	 DA09        
AVL 	 PDA         
AVL 	 DD06        
AVL 	 VD11        
AVL 	 VD12        
AVL 	 VD13        
AVL 	 VC06        
DVA 	 PVM         
DVA 	 SDQL        
DVA 	 SDQR        
DVA 	 PDEL        
DVA 	 PDER        
DVA 	 AVKL        
DVA 	 DVC         
DVA 	 PVPL        
DVA 	 PVR         
DVA 	 PVT         
DVA 	 PVCL        
DVA 	 PVCR        
DVA 	 AVBL        
DVA 	 AVBR        
DVA 	 SAAVR       
DVA 	 SIADR       
DVA 	 SIAVR       
DVA 	 DA09        
DVA 	 PDA         
DVA 	 DB01        
DVA 	 DB06        
DVA 	 DB07        
DVA 	 AS11        
DVA 	 VA11        
DVA 	 hyp         
DVB 	 AVHL        
DVB 	 AVL         
DVB 	 DVB         
DVB 	 DVC         
DVB 	 PVPL        
DVB 	 PVPR        
DVB 	 PVT         
DVB 	 DA08        
DVB 	 AS11        
DVB 	 DD05        
DVB 	 DD06        
DVB 	 VD11        
DVB 	 VD13        
DVB 	 hyp         
DVC 	 PVDR        
DVC 	 AIBL        
DVC 	 AIBR        
DVC 	 AVG         
DVC 	 AVHR        
DVC 	 AVL         
DVC 	 DVA         
DVC 	 DVB         
DVC 	 PVNR        
DVC 	 PVPL        
DVC 	 PVPR        
DVC 	 PVQR        
DVC 	 PVT         
DVC 	 DD06        
DVC 	 VD01        
DVC 	 VD11        
DVC 	 VD13        
DVC 	 hyp         
DVC 	 VC06        
PVNL 	 BDUL        
PVNL 	 PQR         
PVNL 	 AVHL        
PVNL 	 AVHR        
PVNL 	 AVJL        
PVNL 	 PVNR        
PVNL 	 PVPL        
PVNL 	 PVPR        
PVNL 	 PVT         
PVNL 	 PVCL        
PVNL 	 AVAL        
PVNL 	 AVBR        
PVNL 	 AVDR        
PVNL 	 LUAL        
PVNL 	 DD06        
PVNL 	 VD12        
PVNL 	 hyp         
PVNR 	 PQR         
PVNR 	 AVFL        
PVNR 	 AVHL        
PVNR 	 AVHR        
PVNR 	 AVJL        
PVNR 	 AVJR        
PVNR 	 AVL         
PVNR 	 DVC         
PVNR 	 PVNL        
PVNR 	 PVPR        
PVNR 	 PVR         
PVNR 	 PVT         
PVNR 	 PVWR        
PVNR 	 AVBL        
PVNR 	 AVBR        
PVNR 	 AVDL        
PVNR 	 AVDR        
PVNR 	 LUAR        
PVNR 	 VD13        
PVNR 	 hyp         
PVNR 	 HSNR        
PVNR 	 VC06        
PVPL 	 AQR         
PVPL 	 PQR         
PVPL 	 PHAR        
PVPL 	 PHBR        
PVPL 	 AIBR        
PVPL 	 RIGL        
PVPL 	 AVFL        
PVPL 	 AVFR        
PVPL 	 AVG         
PVPL 	 AVHL        
PVPL 	 AVHR        
PVPL 	 AVKL        
PVPL 	 AVKR        
PVPL 	 AVL         
PVPL 	 DVA         
PVPL 	 DVB         
PVPL 	 DVC         
PVPL 	 PVNL        
PVPL 	 PVPL        
PVPL 	 PVPR        
PVPL 	 PVQL        
PVPL 	 PVT         
PVPL 	 AVAL        
PVPL 	 AS11        
PVPL 	 PDB         
PVPL 	 DD06        
PVPL 	 VA11        
PVPL 	 VA12        
PVPL 	 VD11        
PVPL 	 VD13        
PVPL 	 hyp         
PVPL 	 HSNL        
PVPR 	 AQR         
PVPR 	 PQR         
PVPR 	 PHAL        
PVPR 	 RMGR        
PVPR 	 AVFL        
PVPR 	 AVG         
PVPR 	 AVHL        
PVPR 	 AVHR        
PVPR 	 AVKL        
PVPR 	 AVL         
PVPR 	 DVB         
PVPR 	 DVC         
PVPR 	 PVNL        
PVPR 	 PVNR        
PVPR 	 PVPL        
PVPR 	 PVT         
PVPR 	 PVWL        
PVPR 	 AVAL        
PVPR 	 AVBR        
PVPR 	 AVEL        
PVPR 	 DD06        
PVPR 	 VD12        
PVPR 	 hyp         
PVPR 	 HSNR        
PVPR 	 VC01        
PVPR 	 VC06        
PVQL 	 ASJL        
PVQL 	 ASKL        
PVQL 	 PHAL        
PVQL 	 PHBL        
PVQL 	 ADAL        
PVQL 	 AVFR        
PVQL 	 AVG         
PVQL 	 AVHR        
PVQL 	 AVKR        
PVQL 	 PVPL        
PVQL 	 PVQR        
PVQL 	 LUAL        
PVQL 	 hyp         
PVQR 	 ASER        
PVQR 	 ASJR        
PVQR 	 ASKR        
PVQR 	 ADER        
PVQR 	 PHBR        
PVQR 	 ADAR        
PVQR 	 AVFL        
PVQR 	 AVFR        
PVQR 	 AVHR        
PVQR 	 DVC         
PVQR 	 PVQL        
PVQR 	 PVT         
PVQR 	 PVWR        
PVQR 	 PVCL        
PVQR 	 DA07        
PVQR 	 hyp         
PVR 	 ALML        
PVR 	 ALMR        
PVR 	 AVM         
PVR 	 PVM         
PVR 	 PLMR        
PVR 	 ALNR        
PVR 	 BDUR        
PVR 	 PDEL        
PVR 	 PDER        
PVR 	 PHAR        
PVR 	 PHBR        
PVR 	 DVA         
PVR 	 PVNR        
PVR 	 PVWR        
PVR 	 PVCR        
PVR 	 LUAL        
PVR 	 LUAR        
PVR 	 DA09        
PVR 	 DB07        
PVR 	 PDB         
PVR 	 VD13        
PVR 	 hyp         
PVT 	 PHBR        
PVT 	 AIBR        
PVT 	 AVG         
PVT 	 AVHR        
PVT 	 AVJR        
PVT 	 AVKL        
PVT 	 AVKR        
PVT 	 AVL         
PVT 	 DVA         
PVT 	 DVB         
PVT 	 DVC         
PVT 	 PVNL        
PVT 	 PVNR        
PVT 	 PVPL        
PVT 	 PVPR        
PVT 	 PVQR        
PVT 	 PVWR        
PVT 	 PVCR        
PVT 	 AVAR        
PVT 	 AVDL        
PVT 	 LUAR        
PVT 	 RMEV        
PVT 	 URAVL       
PVT 	 DD06        
PVT 	 VD11        
PVT 	 VD12        
PVT 	 VD13        
PVT 	 hyp         
PVT 	 VC03        
PVT 	 VC06        
PVWL 	 PLNL        
PVWL 	 PQR         
PVWL 	 AVJL        
PVWL 	 PVPR        
PVWL 	 PVWR        
PVWL 	 PVCL        
PVWL 	 PVCR        
PVWL 	 LUAR        
PVWL 	 DA08        
PVWL 	 VD12        
PVWL 	 VD13        
PVWL 	 hyp         
PVWR 	 PHBR        
PVWR 	 AVJL        
PVWR 	 AVJR        
PVWR 	 AVL         
PVWR 	 PVNR        
PVWR 	 PVQR        
PVWR 	 PVR         
PVWR 	 PVT         
PVWR 	 PVWL        
PVWR 	 PVCR        
PVWR 	 AVAR        
PVWR 	 AVDR        
PVWR 	 LUAR        
PVWR 	 VD13        
PVWR 	 hyp         
RID 	 ALA         
RID 	 RID         
RID 	 AVBL        
RID 	 AVBR        
RID 	 DB01        
RID 	 DB03        
PVCL 	 PLML        
PVCL 	 PQR         
PVCL 	 PDER        
PVCL 	 PHBL        
PVCL 	 AVFL        
PVCL 	 AVJL        
PVCL 	 AVJR        
PVCL 	 DVA         
PVCL 	 PVNL        
PVCL 	 PVQR        
PVCL 	 PVWL        
PVCL 	 PVCR        
PVCL 	 AVAL        
PVCL 	 AVAR        
PVCL 	 DA04        
PVCL 	 DA07        
PVCL 	 DA08        
PVCL 	 DB07        
PVCL 	 VA12        
PVCL 	 VB10        
PVCL 	 VB11        
PVCL 	 VD13        
PVCL 	 hyp         
PVCR 	 PLMR        
PVCR 	 PVDL        
PVCR 	 PDEL        
PVCR 	 PHAR        
PVCR 	 PHCR        
PVCR 	 AVJL        
PVCR 	 AVJR        
PVCR 	 DVA         
PVCR 	 PVR         
PVCR 	 PVT         
PVCR 	 PVWL        
PVCR 	 PVWR        
PVCR 	 PVCL        
PVCR 	 AVAL        
PVCR 	 AVAR        
PVCR 	 AVDR        
PVCR 	 SIBVL       
PVCR 	 DA07        
PVCR 	 DA08        
PVCR 	 DA09        
PVCR 	 PDA         
PVCR 	 DB07        
PVCR 	 VA11        
PVCR 	 VA12        
PVCR 	 VB10        
PVCR 	 VB11        
PVCR 	 VD12        
PVCR 	 hyp         
AVAL 	 PVDR        
AVAL 	 URYDL       
AVAL 	 URYVR       
AVAL 	 PHCL        
AVAL 	 PHCR        
AVAL 	 ALA         
AVAL 	 AVJL        
AVAL 	 AVJR        
AVAL 	 PVNL        
AVAL 	 PVPL        
AVAL 	 PVPR        
AVAL 	 PVCL        
AVAL 	 PVCR        
AVAL 	 AVAR        
AVAL 	 AVDL        
AVAL 	 AVDR        
AVAL 	 AVEL        
AVAL 	 LUAL        
AVAL 	 LUAR        
AVAL 	 RIMR        
AVAL 	 SABD        
AVAL 	 SABVR       
AVAL 	 DA01        
AVAL 	 DA02        
AVAL 	 DA03        
AVAL 	 DA04        
AVAL 	 DA05        
AVAL 	 DA06        
AVAL 	 DA07        
AVAL 	 DA08        
AVAL 	 DA09        
AVAL 	 AS10        
AVAL 	 VA01        
AVAL 	 VA02        
AVAL 	 VA03        
AVAL 	 VA04        
AVAL 	 VA05        
AVAL 	 VA06        
AVAL 	 VA07        
AVAL 	 VA08        
AVAL 	 VA09        
AVAL 	 VA10        
AVAL 	 VA11        
AVAL 	 VB11        
AVAL 	 hyp         
AVAR 	 ASHR        
AVAR 	 PVDL        
AVAR 	 URYDR       
AVAR 	 PHBL        
AVAR 	 PHCR        
AVAR 	 AVJR        
AVAR 	 PVT         
AVAR 	 PVWR        
AVAR 	 PVCL        
AVAR 	 PVCR        
AVAR 	 AVAL        
AVAR 	 AVBL        
AVAR 	 AVDL        
AVAR 	 AVDR        
AVAR 	 AVER        
AVAR 	 LUAR        
AVAR 	 RIML        
AVAR 	 RIMR        
AVAR 	 RMDR        
AVAR 	 RMDVR       
AVAR 	 SAAVR       
AVAR 	 SABVL       
AVAR 	 SABVR       
AVAR 	 DA01        
AVAR 	 DA02        
AVAR 	 DA03        
AVAR 	 DA04        
AVAR 	 DA05        
AVAR 	 DA06        
AVAR 	 DA08        
AVAR 	 DA09        
AVAR 	 AS03        
AVAR 	 AS05        
AVAR 	 AS06        
AVAR 	 AS10        
AVAR 	 AS11        
AVAR 	 VA01        
AVAR 	 VA03        
AVAR 	 VA04        
AVAR 	 VA05        
AVAR 	 VA07        
AVAR 	 VA08        
AVAR 	 VA09        
AVAR 	 VA10        
AVAR 	 VA11        
AVAR 	 VA12        
AVAR 	 VD11        
AVAR 	 hyp         
AVBL 	 SDQR        
AVBL 	 AQR         
AVBL 	 RIBL        
AVBL 	 RIBR        
AVBL 	 DVA         
AVBL 	 PVNR        
AVBL 	 RID         
AVBL 	 AVAR        
AVBL 	 AVBR        
AVBL 	 SIBVL       
AVBL 	 DB02        
AVBL 	 DB03        
AVBL 	 DB04        
AVBL 	 DB05        
AVBL 	 DB06        
AVBL 	 DB07        
AVBL 	 AS06        
AVBL 	 AS10        
AVBL 	 VA11        
AVBL 	 VB01        
AVBL 	 VB02        
AVBL 	 VB04        
AVBL 	 VB05        
AVBL 	 VB06        
AVBL 	 VB07        
AVBL 	 VB08        
AVBL 	 VB09        
AVBL 	 VB10        
AVBL 	 VB11        
AVBR 	 RIBL        
AVBR 	 RIBR        
AVBR 	 AVJR        
AVBR 	 DVA         
AVBR 	 PVNL        
AVBR 	 PVNR        
AVBR 	 PVPR        
AVBR 	 RID         
AVBR 	 AVBL        
AVBR 	 SIBDL       
AVBR 	 DB01        
AVBR 	 DB02        
AVBR 	 DB03        
AVBR 	 DB04        
AVBR 	 DB05        
AVBR 	 DB06        
AVBR 	 DB07        
AVBR 	 AS05        
AVBR 	 AS06        
AVBR 	 VA11        
AVBR 	 VB02        
AVBR 	 VB03        
AVBR 	 VB04        
AVBR 	 VB05        
AVBR 	 VB06        
AVBR 	 VB07        
AVBR 	 VB08        
AVBR 	 VB09        
AVBR 	 VB10        
AVBR 	 VB11        
AVBR 	 hyp         
AVDL 	 AVM         
AVDL 	 FLPL        
AVDL 	 FLPR        
AVDL 	 PQR         
AVDL 	 ADAR        
AVDL 	 RIFL        
AVDL 	 AVHL        
AVDL 	 AVJR        
AVDL 	 PVNR        
AVDL 	 PVT         
AVDL 	 AVAL        
AVDL 	 AVAR        
AVDL 	 AVDR        
AVDL 	 VA10        
AVDL 	 hyp         
AVDR 	 ADLL        
AVDR 	 ALMR        
AVDR 	 FLPR        
AVDR 	 PQR         
AVDR 	 ADAL        
AVDR 	 AVJL        
AVDR 	 PVNL        
AVDR 	 PVNR        
AVDR 	 PVWR        
AVDR 	 PVCR        
AVDR 	 AVAL        
AVDR 	 AVAR        
AVDR 	 AVDL        
AVDR 	 SIADL       
AVEL 	 AFDL        
AVEL 	 BAGR        
AVEL 	 RIS         
AVEL 	 RMGL        
AVEL 	 AVL         
AVEL 	 PVPR        
AVEL 	 AVAL        
AVEL 	 AVER        
AVEL 	 RIML        
AVEL 	 RIMR        
AVEL 	 RMDVR       
AVEL 	 RMEV        
AVEL 	 SMDVR       
AVEL 	 AS01        
AVER 	 ASHR        
AVER 	 ALA         
AVER 	 RIFL        
AVER 	 AVKR        
AVER 	 AVAR        
AVER 	 AVEL        
AVER 	 RIML        
AVER 	 RIMR        
AVER 	 RMDDL       
AVER 	 RMDR        
AVER 	 RMDVL       
AVER 	 RMDVR       
AVER 	 RMEV        
AVER 	 SMDDR       
AVER 	 DA01        
AVER 	 AS01        
LUAL 	 PLML        
LUAL 	 AVHL        
LUAL 	 AVJL        
LUAL 	 PVNL        
LUAL 	 PVQL        
LUAL 	 PVR         
LUAL 	 AVAL        
LUAR 	 PLMR        
LUAR 	 PHCR        
LUAR 	 AVJL        
LUAR 	 AVJR        
LUAR 	 PVNR        
LUAR 	 PVR         
LUAR 	 PVT         
LUAR 	 PVWL        
LUAR 	 PVWR        
LUAR 	 AVAL        
LUAR 	 AVAR        
LUAR 	 hyp         
RIML 	 AIBR        
RIML 	 AIYL        
RIML 	 RIS         
RIML 	 RMFL        
RIML 	 AVAR        
RIML 	 AVEL        
RIML 	 AVER        
RIML 	 RMDL        
RIML 	 SIADL       
RIMR 	 AIBL        
RIMR 	 AIYR        
RIMR 	 RIS         
RIMR 	 AVKR        
RIMR 	 AVAL        
RIMR 	 AVAR        
RIMR 	 AVEL        
RIMR 	 AVER        
RIMR 	 SIADR       
RMDDL 	 IL1VL       
RMDDL 	 OLQVL       
RMDDL 	 RIAR        
RMDDL 	 AVER        
RMDDL 	 RMDL        
RMDDL 	 RMDVL       
RMDDL 	 SIBDR       
RMDDL 	 SMDDL       
RMDDR 	 ALML        
RMDDR 	 RIAR        
RMDDR 	 RMGL        
RMDDR 	 RMDL        
RMDDR 	 RMDVR       
RMDDR 	 SAADR       
RMDDR 	 SIADL       
RMDDR 	 SMDDR       
RMDL 	 IL2L        
RMDL 	 RIML        
RMDL 	 RMDDL       
RMDL 	 RMDDR       
RMDL 	 RMDVL       
RMDL 	 RMER        
RMDL 	 SIAVR       
RMDL 	 SIBVL       
RMDL 	 SMDDL       
RMDR 	 RIS         
RMDR 	 AVAR        
RMDR 	 AVER        
RMDR 	 RMDVR       
RMDVL 	 OLQDL       
RMDVL 	 OLQVR       
RMDVL 	 AUAL        
RMDVL 	 AVER        
RMDVL 	 RMDDL       
RMDVL 	 RMDL        
RMDVL 	 SAAVL       
RMDVL 	 SIAVR       
RMDVR 	 AFDR        
RMDVR 	 IL1DR       
RMDVR 	 OLQDR       
RMDVR 	 AVAR        
RMDVR 	 AVEL        
RMDVR 	 AVER        
RMDVR 	 RMDDR       
RMDVR 	 RMDR        
RMDVR 	 SAADL       
RMDVR 	 SAAVR       
RMDVR 	 SIAVL       
RMDVR 	 SMDVR       
RMED 	 IL1VL       
RMED 	 IL2DR       
RMED 	 AIBL        
RMED 	 RIPL        
RMED 	 RIPR        
RMED 	 RMEV        
RMEL 	 RIGL        
RMEL 	 RMEV        
RMER 	 IL1L        
RMER 	 IL2L        
RMER 	 RMDL        
RMER 	 RMEV        
RMEV 	 IL1DL       
RMEV 	 IL1DR       
RMEV 	 RIBL        
RMEV 	 RIS         
RMEV 	 PVT         
RMEV 	 AVEL        
RMEV 	 AVER        
RMEV 	 RMED        
RMEV 	 RMEL        
RMEV 	 RMER        
RMEV 	 SMDVL       
RMHL 	 RMGL        
RMHL 	 RMGR        
RMHL 	 SIBVR       
RMHL 	 SMDDL       
RMHR 	 RICR        
RMHR 	 RMGR        
RIVL 	 ASGL        
RIVL 	 ASJL        
RIVL 	 SDQR        
RIVL 	 RIVR        
RIVL 	 SAADR       
RIVL 	 SIBVR       
RIVL 	 SMDVL       
RIVR 	 SDQR        
RIVR 	 AIBR        
RIVR 	 RIVL        
RIVR 	 SAADL       
RIVR 	 SMDVR       
URADL 	 IL2DL       
URADR 	 IL2DR       
URADR 	 URYDR       
URAVL 	 IL2L        
URAVL 	 IL2VL       
URAVL 	 CEPVL       
URAVL 	 RIPL        
URAVL 	 PVT         
URAVR 	 IL1VR       
SAADL 	 SDQR        
SAADL 	 RMDVR       
SAADL 	 RIVR        
SAADL 	 SMBDL       
SAADR 	 RMFL        
SAADR 	 RMDDR       
SAADR 	 RIVL        
SAAVL 	 RMDVL       
SAAVL 	 SAAVR       
SAAVL 	 SABD        
SAAVL 	 SMBDR       
SAAVL 	 SMBVR       
SAAVL 	 SMDVL       
SAAVR 	 RIAR        
SAAVR 	 RMFL        
SAAVR 	 DVA         
SAAVR 	 AVAR        
SAAVR 	 RMDVR       
SAAVR 	 SAAVL       
SAAVR 	 SMBDL       
SAAVR 	 SMBVL       
SAAVR 	 SMDDL       
SABD 	 AVAL        
SABD 	 SAAVL       
SABD 	 VA02        
SABD 	 VA03        
SABVL 	 AVAR        
SABVR 	 AVAL        
SABVR 	 AVAR        
SABVR 	 DD01        
SIADL 	 RIBL        
SIADL 	 AVDR        
SIADL 	 RIML        
SIADL 	 RMDDR       
SIADL 	 SIBVR       
SIADL 	 SMBDL       
SIADR 	 FLPL        
SIADR 	 SDQL        
SIADR 	 AIBL        
SIADR 	 RIBR        
SIADR 	 DVA         
SIADR 	 RIMR        
SIADR 	 SMBDR       
SIADR 	 SMDDR       
SIAVL 	 AIBR        
SIAVL 	 RIAR        
SIAVL 	 RIBL        
SIAVL 	 AVHR        
SIAVL 	 RMDVR       
SIAVL 	 SIBDL       
SIAVL 	 SIBVL       
SIAVR 	 SDQR        
SIAVR 	 RIAR        
